id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1177901070602919936,Sat Sep 28 11:01:14 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,SteeveJack308,False,,RobertBeadles,"Berlin, Germany",
1177900841614884864,Sat Sep 28 11:00:19 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","📱iPhone 11 Pro Max Case Luxe Armor (Black)📱

4 LUXURY MATERIALS FOR YOUR STATUS SYMBOL!
✔Real Wood
✔Carbon Fiber
✔A… https://t.co/0P2T8BKkx6",iPhone Pro Max Case Luxe Armor Black LUXURY MATERIALS FOR YOUR STATUS SYMBOL Real Wood Carbon Fiber A…,"Sentiment(polarity=0.016666666666666677, subjectivity=0.3666666666666667)",0.016666666666666677,0.3666666666666667,en,0,0,CocomiiCases,False,,,"Los Angeles, CA",
1177900672018239488,Sat Sep 28 10:59:39 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My incredible, amazing and stunning ... Disney Popgrip!! Wow! #popsocket #popgrips #disney #new #iphone11 https://t.co/ci6BFBrtws",My incredible amazing stunning ... Disney Popgrip Wow,"Sentiment(polarity=0.525, subjectivity=0.95)",0.525,0.95,en,2,0,ChantelleVicto3,False,"popsocket, popgrips, disney, new, iphone11",,United Kingdom,
1177900191455858693,Sat Sep 28 10:57:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Cashappgiveaway
#Cashapp
If you have PayPal account and you need some money. Like, Rt and DM me to get $1000 weekl… https://t.co/OBNr5O3Ejw",If PayPal account need money Like Rt DM get 1000 weekl…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AndrewmichealR1,False,"Cashappgiveaway, Cashapp",,"Lagos, Nigeria",
1177900096203247616,Sat Sep 28 10:57:21 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Hi ! I’m Pods 🧨🔥 Join the Pods family Today
Pods available at €49.90
-
Free shipping
-
#skate #airpods #iphone… https://t.co/9PhQY3f19J",Hi I ’ Pods 🧨 Join Pods family Today Pods available €49.90 Free shipping …,"Sentiment(polarity=0.4, subjectivity=0.6000000000000001)",0.4,0.6000000000000001,en,0,0,OhMyPods,False,"skate, airpods, iphone",,,
1177899991966326786,Sat Sep 28 10:56:57 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Deleratiworld: Live draw streaming on #instagram and #Facebook #today 6.30pm #dubai Time. #iphone11 #prize #competition https://t.co/VB…,Live draw streaming 0pm Time,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,0,2,khansahabss1,,"instagram, Facebook, today, dubai, iphone11, prize, competition",Deleratiworld,,
1177899959259222016,Sat Sep 28 10:56:49 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,ibrahimadoibra4,,"Apple, iPhone, iphone11",uibests,Kaduna Nigeria,
1177899081001136129,Sat Sep 28 10:53:19 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iPhone11 pro&amp;11 pro max, same rear camera!
#iPhone11 #iOS13.1  https://t.co/l1t2cb6PEE 来自 @YouTube",iPhone11 pro amp 11 pro max rear camera .1 来自,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,sonsii0214,False,"iPhone11, iOS13",YouTube,,
1177899006095028224,Sat Sep 28 10:53:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,Crypto143Ph,False,,RobertBeadles,"Cebu City, Central Visayas",
1177898879041146880,Sat Sep 28 10:52:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Iphone11 #nightphotography ... They were not joking .. https://t.co/VUNYc9dTrh,... They joking ..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,kevinsstrr,False,"Iphone11, nightphotography",,"ILOILO, PH","[[121.0266479415016, 14.553301513585577], [121.0266479415016, 14.553301513585577], [121.0266479415016, 14.553301513585577], [121.0266479415016, 14.553301513585577]]"
1177898715383832576,Sat Sep 28 10:51:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Cashappgiveaway
#Cashapp
If you have Cashapp or PayPal account and you need some money. Like, Rt and DM me to get… https://t.co/bxwN8YfkGW",If Cashapp PayPal account need money Like Rt DM get…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,JoseRiv11861502,False,"Cashappgiveaway, Cashapp",,,
1177898614275936257,Sat Sep 28 10:51:28 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,zanety1975,,,vectornator,"Zaragoza, España",
1177898589093281792,Sat Sep 28 10:51:22 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,d_graced,,"Apple, iPhone, iphone11",uibests,"Ankara, Türkiye",
1177898382125420544,Sat Sep 28 10:50:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,susanafarto1976,,,vectornator,,
1177898297421369347,Sat Sep 28 10:50:13 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,RbhSr1,False,,RobertBeadles,Right Here,
1177897894508220417,Sat Sep 28 10:48:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @batekiko: Me entering apple store to buy iphone 11 pro max after selling my left kidney
 #Apple #iPhone11 #iPhone11Pro #Iphone11ProMax…",Me entering apple store buy iphone pro max selling left kidney …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,elcezelce,,"Apple, iPhone11, iPhone11Pro, Iphone11ProMax",batekiko,Скопјенце,
1177897695815634946,Sat Sep 28 10:47:49 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,TheIkaGamer,,,vectornator,Belgrade,
1177897538931875840,Sat Sep 28 10:47:12 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @mikejobson: iPhone 11 sold out before release date as it's given 3 each to every tech YouTuber that ever existed for an early unboxing…,iPhone sold release date 's given every tech YouTuber ever existed early unboxing…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,653,skyhavit,,,mikejobson,,
1177897356810948608,Sat Sep 28 10:46:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,David27F1,,,vectornator,,
1177897150719545344,Sat Sep 28 10:45:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @revatlas: Apple iPhone 11 Regular and Ultra Wide Angle Samples

#iphone11 #shotoniphone #appleiphone11 #revatlas https://t.co/jREdDHbwDA",Apple iPhone Regular Ultra Wide Angle Samples,"Sentiment(polarity=-0.05, subjectivity=0.23846153846153847)",-0.05,0.23846153846153847,en,0,4,sun_itsSD,False,"iphone11, shotoniphone, appleiphone11, revatlas",revatlas,"Indore, India",
1177896469862313984,Sat Sep 28 10:42:57 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @amitbhawani: Challenge for Android Users posted on Instagram - https://t.co/oVeetJkweV 

#iphone11 #iPhone11Pro #iPhone11ProMax https:/…",Challenge Android Users posted Instagram https /…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,178,Azimflip,False,"iphone11, iPhone11Pro, iPhone11ProMax",amitbhawani,"Kolkata, India",
1177896349016059904,Sat Sep 28 10:42:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,paparazzo75,False,,RobertBeadles,,
1177896326379405312,Sat Sep 28 10:42:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,tonbit1239,False,,RobertBeadles,,
1177896109458493440,Sat Sep 28 10:41:31 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,namtaetion,,,vectornator,,
1177895950099968001,Sat Sep 28 10:40:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I really miss 3D Touch on The new iPhones and iOS 13 ! It was one of the most useful features for me! #iOS13 #iPhone11 @apple,I really miss D Touch The new iPhones iOS It one useful features,"Sentiment(polarity=0.21212121212121213, subjectivity=0.21818181818181817)",0.21212121212121213,0.21818181818181817,en,0,185,TheBharatNagpal,,"iOS13, iPhone11",Apple,"New Delhi, India",
1177895267183423488,Sat Sep 28 10:38:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,safzzzzz,,"Apple, iPhone, iphone11",uibests,💰,
1177895211600683009,Sat Sep 28 10:37:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Me with the new #iPhone11 and #iPhone11Pro... @Apple https://t.co/3B5n9FpRxe,Me new ...,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,SebSandford,False,"iPhone11, iPhone11Pro",Apple,"Bath, England",
1177895189915955200,Sat Sep 28 10:37:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New phone alert! Fresh from the HK Apple Store 😍💯 #iPhone11 #green https://t.co/5a9tEyKPiF,New phone alert Fresh HK Apple Store,"Sentiment(polarity=0.21818181818181817, subjectivity=0.4772727272727273)",0.21818181818181817,0.4772727272727273,en,5,0,Niko_Samtani,False,"iPhone11, green",,Philippines,
1177895156982452224,Sat Sep 28 10:37:44 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,DDDD9870,,,vectornator,moon,
1177895105119883264,Sat Sep 28 10:37:31 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Help me win a MacBook Pro from @Vectornator! 
enter the giveaway for a chance to win one too from #Vectornator.… https://t.co/JkOro7sY2J",Help win MacBook Pro enter giveaway chance win one .…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,Nat_Just_Nat,False,Vectornator,vectornator,,
1177894995984076802,Sat Sep 28 10:37:05 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,TeedeSilver,,,vectornator,Estonia,
1177894783857172480,Sat Sep 28 10:36:15 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Nat_Just_Nat,,,vectornator,,
1177893905309818880,Sat Sep 28 10:32:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,BarbaraOsabutey,,"Apple, iPhone, iphone11",uibests,United States,
1177893752372944896,Sat Sep 28 10:32:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Sammy_flexy,,"Apple, iPhone, iphone11",uibests,"Port harcourt, NIGERIA.",
1177893296699564032,Sat Sep 28 10:30:20 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,RosarinhoAMF,,,vectornator,Lisboa,
